trial,k,members,ndcg5,recall1,recall5,mean_booked_rank,n_queries,n_booked
343,5,"A1,A11,B10,D11,F1",0.42393054877904807,0.2529188558085231,0.6438995913601868,5.934471687098657,19979,13704
384,3,"B10,D11,E9",0.42392652058406305,0.25415936952714535,0.6440455341506129,5.938120256859311,19979,13704
451,7,"A13,B9,C6,E1,E9,F13,H2",0.42392315117946255,0.25518096906012844,0.6423671920607122,5.9167396380618795,19979,13704
392,5,"A11,A6,E3,F13,H2",0.42392213556614516,0.2552539404553415,0.6441185055458261,5.924912434325744,19979,13704
383,5,"A2,B1,C6,E6,F2",0.4239194897696755,0.25299182720373614,0.6447022767075307,5.920899007589025,19979,13704
322,4,"B1,B9,C11,E10",0.4239164218903083,0.25386748394629305,0.6425861062463515,5.923890834792761,19979,13704
298,3,"E4,E9,I1",0.42390181195155413,0.2562755399883246,0.6418563922942206,5.919804436660829,19979,13704
0,3,"A2,F8,H2",0.42390035673715687,0.25518096906012844,0.6432428488032691,5.92316112084063,19979,13704
64,3,"C11,D4,H2",0.4238927308236235,0.25518096906012844,0.6417834208990076,5.9157180385288965,19979,13704
413,4,"A13,B9,E10,E6",0.42388413462422975,0.25415936952714535,0.6439725627553999,5.929728546409807,19979,13704
440,3,"A2,A5,B6",0.4238770364344039,0.2558377116170461,0.6428779918272037,5.9173234092235845,19979,13704
438,3,"A5,E1,E4",0.4238749446886818,0.2545242265032107,0.6440455341506129,5.931042031523643,19979,13704
251,4,"A11,C8,D11,H2",0.42386945345597815,0.25634851138353765,0.6428779918272037,5.924109748978401,19979,13704
240,6,"C11,C9,D11,E10,E9,I1",0.4238682231658181,0.25474314068884996,0.6434617629889083,5.9187828371278455,19979,13704
480,4,"A6,E3,E7,H2",0.42386669933430615,0.25547285464098074,0.6433158201984822,5.912142440163456,19979,13704
73,5,"D4,E6,E9,F2,F8",0.4238614568453012,0.2532107413893754,0.6440455341506129,5.922066549912435,19979,13704
270,4,"A1,B10,D4,F1",0.42385540912755487,0.25189725627554,0.6433887915936952,5.9319176882662,19979,13704
457,7,"A1,A11,C11,C8,C9,D14,E10",0.42385537116070005,0.2552539404553415,0.642221249270286,5.9163018096906015,19979,13704
201,7,"A1,A2,A5,A6,D14,I1,I6",0.4238320737563297,0.25547285464098074,0.6429509632224168,5.917834208990076,19979,13704
375,4,"A2,C11,F1,I6",0.42382381356548615,0.2552539404553415,0.6445563339171045,5.906231757151197,19979,13704
152,3,"B7,E10,H2",0.42381060596552866,0.2553998832457677,0.6415645067133684,5.9318447168709865,19979,13704
198,7,"A13,B9,C6,C8,E3,F2,H2",0.4238053456732467,0.25474314068884996,0.6437536485697607,5.907107413893754,19979,13704
248,7,"A13,C11,D11,E9,F8,H2,I3",0.4237959819382471,0.25386748394629305,0.6428050204319906,5.909515469935785,19979,13704
232,3,"A1,C8,D14",0.42379532610284476,0.25569176882662,0.6419293636894338,5.922285464098073,19979,13704
22,6,"C6,D11,D4,E10,E9,I6",0.42377181368595723,0.2548161120840631,0.6430239346176299,5.9146234676007,19979,13704
131,4,"A5,E1,E3,I6",0.42376608185334785,0.25342965557501457,0.6449211908931699,5.916374781085814,19979,13704
460,3,"A1,A2,E1",0.4237532796194728,0.2561295971978984,0.6420023350846468,5.9296555750145945,19979,13704
317,5,"A11,A6,C6,E1,I6",0.4237429746763088,0.2549620548744892,0.6441185055458261,5.915863981319323,19979,13704
325,5,"A1,A11,A13,B9,E10",0.42374195809748527,0.2555458260361938,0.642221249270286,5.9309690601284295,19979,13704
497,5,"A1,A2,A5,H2,I1",0.423736275577295,0.2548161120840631,0.641272621132516,5.926152948044367,19979,13704
353,5,"C9,D14,E1,F13,H2",0.4237332671658565,0.25503502626970226,0.6424401634559253,5.922577349678926,19979,13704
482,4,"A13,C6,C8,D4",0.42372892885678254,0.25634851138353765,0.6425861062463515,5.907983070636311,19979,13704
78,4,"A2,E1,E3,E6",0.42371445028552235,0.2558377116170461,0.6439725627553999,5.914988324576766,19979,13704
88,5,"A11,A6,C6,C8,H2",0.42371076424537446,0.2549620548744892,0.643096906012843,5.91936660828955,19979,13704
30,3,"A5,B10,C6",0.4237015746128792,0.25328371278458844,0.6436806771745476,5.932063631056626,19979,13704
268,3,"D4,E10,I6",0.4236992003708709,0.2535026269702277,0.643096906012843,5.914331582019848,19979,13704
352,3,"A5,E1,I3",0.42368936256307377,0.25547285464098074,0.6435347343841215,5.928342089900759,19979,13704
361,4,"E10,E3,E9,I3",0.42368829377320955,0.2558377116170461,0.6424401634559253,5.920753064798599,19979,13704
181,4,"A2,D11,E10,I6",0.42368577756719605,0.25547285464098074,0.6428779918272037,5.9186368943374195,19979,13704
49,3,"C9,D4,F8",0.4236809260062054,0.25386748394629305,0.6410537069468768,5.923671920607122,19979,13704
191,3,"A1,B9,D11",0.42367467742869874,0.2542323409223584,0.6424401634559253,5.937974314068885,19979,13704
387,4,"A13,A5,C6,I3",0.42367421328447136,0.2562755399883246,0.6416374781085814,5.915936952714536,19979,13704
225,4,"A1,E9,F8,I1",0.4236478583458383,0.2542323409223584,0.6429509632224168,5.93075014594279,19979,13704
256,4,"A2,A5,E10,E7",0.4236293140941106,0.2549620548744892,0.6433887915936952,5.926079976649153,19979,13704
217,4,"B1,B7,D14,F8",0.4236210910017591,0.2527729130180969,0.6415645067133684,5.935128429655575,19979,13704
62,3,"B6,C6,D11",0.42361770659555986,0.25488908347927614,0.6432428488032691,5.919001751313485,19979,13704
105,3,"E1,E10,E6",0.42361455968846834,0.2553998832457677,0.6442644483362522,5.9298015178050205,19979,13704
27,4,"A11,A2,E9,F13",0.4235698681952326,0.25547285464098074,0.6428779918272037,5.924620548744892,19979,13704
45,3,"D11,D14,I3",0.4235634393085247,0.2551079976649154,0.6425131348511384,5.926736719206072,19979,13704
368,3,"D11,F1,I3",0.42356254010288963,0.25386748394629305,0.6430239346176299,5.932501459427904,19979,13704
292,4,"A5,C6,D14,E6",0.423555853966016,0.25576474022183304,0.6426590776415645,5.920315236427321,19979,13704
203,4,"A6,C8,C9,E1",0.42352624670234423,0.25576474022183304,0.6416374781085814,5.919658493870402,19979,13704
478,3,"A5,H2,I3",0.42351848053106006,0.2559836544074723,0.6415645067133684,5.924547577349679,19979,13704
124,3,"A11,D4,I1",0.4235053388418456,0.2548161120840631,0.6427320490367776,5.928050204319907,19979,13704
81,3,"A11,E10,F13",0.42349430448826964,0.25474314068884996,0.6449941622883829,5.936368943374197,19979,13704
364,3,"A5,F1,F13",0.4234898290220289,0.25474314068884996,0.6444103911266783,5.93739054290718,19979,13704
176,5,"A11,D11,D14,D4,E7",0.42348129995324124,0.25430531231757153,0.6438266199649737,5.921993578517221,19979,13704
429,6,"A11,C11,E10,E6,E7,F2",0.42348103070064125,0.2543782837127846,0.6446293053123175,5.916958552247519,19979,13704
241,3,"B7,E10,E9",0.42345572837497575,0.2535026269702277,0.6433887915936952,5.942571511967309,19979,13704
10,3,"C8,D11,E3",0.42343053643718953,0.2539404553415061,0.6438266199649737,5.918053123175715,19979,13704
1,3,"C11,E1,E7",0.4234172118368816,0.25415936952714535,0.6427320490367776,5.91272621132516,19979,13704
69,3,"A1,E9,F8",0.42337946377942864,0.2552539404553415,0.6409807355516638,5.936077057793345,19979,13704
339,5,"A13,A6,D4,F13,H2",0.42334818737754804,0.2548161120840631,0.6425131348511384,5.919001751313485,19979,13704
450,4,"A11,D4,F1,F2",0.42334071457825856,0.25386748394629305,0.6438995913601868,5.935055458260362,19979,13704
28,3,"C9,E3,I6",0.42331791307934924,0.25430531231757153,0.6426590776415645,5.910464098073555,19979,13704
242,3,"A1,A11,E3",0.4232965363779998,0.2537215411558669,0.643096906012843,5.934763572679509,19979,13704
362,3,"A5,C11,E1",0.42329622350838725,0.25474314068884996,0.6420023350846468,5.9289258610624636,19979,13704
306,5,"B6,C8,D4,H2,I6",0.4231634790902196,0.2549620548744892,0.6405429071803853,5.906012842965557,19979,13704
95,5,"A11,A5,B7,F2,I6",0.42314952345406265,0.2526269702276708,0.6423671920607122,5.931042031523643,19979,13704
92,3,"E1,E3,F1",0.42309802400369056,0.25401342673671923,0.643096906012843,5.923890834792761,19979,13704
21,3,"B6,C9,F13",0.4230671945649084,0.2552539404553415,0.6403239929947461,5.91272621132516,19979,13704
31,3,"A1,A5,C8",0.423057213213801,0.2548161120840631,0.6409077641564507,5.936368943374197,19979,13704
149,4,"A1,E6,F1,I3",0.42303234989301564,0.25357559836544075,0.642148277875073,5.938120256859311,19979,13704
485,3,"F2,H2,I3",0.4230227570255108,0.2553998832457677,0.6416374781085814,5.926371862230006,19979,13704
194,3,"C11,C8,D11",0.4230094966406582,0.2549620548744892,0.6424401634559253,5.922942206654991,19979,13704
18,4,"E10,E6,E7,H2",0.4229871017172056,0.25386748394629305,0.6419293636894338,5.923453006421483,19979,13704
397,3,"B7,F1,I1",0.42297988019196314,0.2521891418563923,0.6428779918272037,5.932574430823117,19979,13704
459,3,"A5,D14,H2",0.42296587416773906,0.25488908347927614,0.6408347927612376,5.933231173380035,19979,13704
423,3,"A6,C6,E9",0.42295319883409294,0.25518096906012844,0.642221249270286,5.929290718038529,19979,13704
67,3,"A2,B1,E9",0.42287219650896907,0.2546701692936369,0.6406888499708114,5.927539404553415,19979,13704
328,3,"A11,A2,F1",0.4227936484615706,0.25430531231757153,0.6411996497373029,5.938193228254525,19979,13704
59,4,"A1,C11,E6,F1",0.42269404542352146,0.25255399883245766,0.642148277875073,5.935274372446001,19979,13704
209,3,"A13,C8,H2",0.42267212492443795,0.2564944541739638,0.6390105078809106,5.92148277875073,19979,13704
